,diff_rmse,diff_tau,aug_ind
208,0.0017018541240884089,-0.0020202020202021442,"(32197, 62023)"
57,0.0006677428988521306,-0.0020202020202021442,"(33438, 21695)"
183,0.010304900064641742,-0.0020202020202021442,"(70850, 56577)"
169,0.00022781462283930076,-0.0020202020202021442,"(75488, 46742)"
8,0.0001589765660652276,-0.0020202020202021442,"(63060, 67570)"
173,0.0005817438993701296,-0.0020202020202021442,"(28085, 18884)"
30,0.0026240389659876184,-0.0020202020202021442,"(66844, 24179)"
197,0.001978217158480955,-0.0020202020202021442,"(19549, 37500)"
285,-0.00015004630646545114,-0.0020202020202021442,"(13872, 43848)"
234,0.0052287459530342695,-0.0020202020202021442,"(77315, 67975)"
2,0.006702802481125786,-0.0020202020202021442,"(15359, 3290)"
189,0.0011408537879262215,-0.0020202020202021442,"(72133, 94703)"
195,0.0010792877421931801,-0.0020202020202021442,"(18963, 91923)"
156,0.020211186056857927,-0.0020202020202021442,"(78418, 28258)"
159,-0.0008554599319851031,-0.0020202020202021442,"(49626, 7504)"
228,0.002264650511275057,-0.0020202020202021442,"(67985, 42223)"
273,0.0007961070060022446,-0.0020202020202021442,"(94528, 1397)"
196,0.0019653891821193037,-0.0020202020202021442,"(48662, 61861)"
65,0.00601033484517699,-0.0020202020202021442,"(47805, 47380)"
115,-0.0003015938638135651,-0.0020202020202021442,"(76445, 64678)"
351,0.0004393536621482008,-0.0020202020202021442,"(40964, 5579)"
7,0.003162089601138146,-0.0020202020202021442,"(73324, 11985)"
323,0.005460772272479264,-0.0020202020202021442,"(11488, 80677)"
195,0.0024849922755691145,-0.0020202020202021442,"(55323, 23275)"
194,1.3268503112701113e-05,-0.0020202020202021442,"(15596, 66623)"
27,0.007490704577867935,-0.0020202020202021442,"(13187, 11860)"
28,-0.0007399110537960607,-0.0020202020202021442,"(74468, 65314)"
344,0.00016759134288368838,-0.0020202020202021442,"(53510, 95333)"
350,-8.05938450448851e-06,-0.0020202020202021442,"(24327, 29475)"
385,0.00014669878285972215,-0.0020202020202021442,"(91645, 64923)"
347,0.0005797163924316506,-0.0020202020202021442,"(99243, 95027)"
363,0.002936484880624396,-0.0020202020202021442,"(80370, 12760)"
43,0.00014126783947113197,-0.0020202020202021442,"(51355, 39084)"
335,0.0002677112130281267,-0.0020202020202021442,"(90141, 68288)"
30,0.0025017271242651906,-0.0020202020202021442,"(80601, 46625)"
343,0.00038582306703746627,-0.0020202020202021442,"(96624, 41348)"
391,0.003188854878653502,-0.0020202020202021442,"(24731, 77334)"
359,0.00010357797566717952,-0.0020202020202021442,"(5974, 24275)"
392,-5.36778073214339e-05,-0.0020202020202021442,"(24348, 53559)"
393,0.002816110107808134,-0.0020202020202021442,"(65743, 53048)"
6,0.002360052895174547,-0.0020202020202021442,"(75094, 3955)"
329,0.00164122877683473,-0.0020202020202021442,"(33335, 8304)"
359,0.00277122442424127,-0.0020202020202021442,"(14922, 27787)"
341,0.0002464425713191165,-0.0020202020202021442,"(39275, 55516)"
226,0.002464962098564505,-0.0020202020202021442,"(77390, 48788)"
390,0.0023882695429185974,-0.0020202020202021442,"(37126, 6808)"
359,0.0010497708100538905,-0.0020202020202021442,"(36694, 7668)"
114,0.006464195263122002,-0.0020202020202021442,"(38468, 64748)"
351,0.00042184113460355666,-0.0020202020202021442,"(42393, 96916)"
373,0.0031648338532080933,-0.0020202020202021442,"(34660, 37769)"
373,0.0021114266409668347,-0.0020202020202021442,"(3249, 2014)"
274,0.006016628362090243,-0.0020202020202021442,"(89695, 8188)"
238,-0.00016872679870680307,-0.0020202020202021442,"(54019, 31619)"
237,0.00038087576248030386,-0.0020202020202021442,"(81251, 46138)"
398,0.0009535000430974105,-0.0020202020202021442,"(31079, 4581)"
368,0.0006779972357680297,-0.0020202020202021442,"(76724, 9803)"
64,0.003961794759005682,-0.0020202020202021442,"(60041, 66083)"
17,0.006446388076513182,-0.0020202020202021442,"(57395, 81812)"
208,0.005234892838559213,-0.0020202020202021442,"(62575, 97395)"
143,0.004873113239936888,-0.0020202020202021442,"(10638, 84235)"
321,0.003928948940562976,-0.0020202020202021442,"(7602, 30063)"
109,0.002232825352894513,-0.0020202020202021442,"(81461, 26362)"
23,0.002907664523117859,-0.0020202020202021442,"(8887, 8515)"
209,0.0006030758515714052,-0.0020202020202021442,"(49767, 84558)"
63,0.01089620647279077,-0.0020202020202021442,"(36544, 44936)"
81,0.004887077238931725,-0.0020202020202021442,"(31387, 91540)"
91,0.0006413947038492185,-0.0020202020202021442,"(62216, 915)"
323,0.0001887306627717522,-0.0020202020202021442,"(78955, 68419)"
286,0.007699338017210233,-0.0020202020202021442,"(16507, 32649)"
328,0.0003628757210541733,-0.0020202020202021442,"(18443, 28045)"
110,0.00034293847761771024,-0.0020202020202021442,"(36898, 46185)"
111,0.0009894043502222116,-0.0020202020202021442,"(24217, 90189)"
59,0.0013572816619517314,-0.0020202020202021442,"(84506, 55793)"
311,-0.00042057264792794147,-0.0020202020202021442,"(41969, 46320)"
77,6.112818358156025e-05,-0.0020202020202021442,"(34690, 8842)"
136,-0.00042087060272000265,-0.0020202020202021442,"(37753, 63045)"
41,0.0007345607581934199,-0.0020202020202021442,"(20925, 93838)"
46,-0.00030692273899030065,-0.0020202020202021442,"(15413, 96609)"
118,0.0009587148794369671,-0.0020202020202021442,"(51329, 71374)"
97,0.0012700990557069358,-0.0020202020202021442,"(31390, 8370)"
85,0.006923317409777224,-0.00242424242424244,"(29027, 48155)"
220,0.006186615093040998,-0.00242424242424244,"(85870, 29838)"
226,-0.00018103598971069834,-0.00242424242424244,"(88118, 57529)"
31,0.010765752174390991,-0.00242424242424244,"(67537, 9589)"
383,0.001438246703964946,-0.00242424242424244,"(94152, 97180)"
351,0.0025482359772159013,-0.00242424242424244,"(39535, 30165)"
53,0.0013957715614888178,-0.00242424242424244,"(94087, 65443)"
279,-0.0009391982041899449,-0.00242424242424244,"(91876, 84209)"
370,0.004576156945098608,-0.00242424242424244,"(32990, 3963)"
59,0.005342623038352895,-0.00242424242424244,"(23896, 54174)"
151,0.027104325685966157,-0.00242424242424244,"(12127, 51119)"
266,0.006321654701064938,-0.00242424242424244,"(61156, 1722)"
152,-0.0006149303214920132,-0.00242424242424244,"(71648, 52649)"
342,0.0046637118312331804,-0.00242424242424244,"(9871, 84403)"
372,0.010389011823985494,-0.00242424242424244,"(10672, 19160)"
28,0.010901926561909858,-0.00242424242424244,"(95923, 32926)"
164,0.0013443842916653626,-0.00242424242424244,"(43946, 95325)"
37,0.013444987670739733,-0.00242424242424244,"(6108, 87625)"
54,0.00045178241552013,-0.00242424242424244,"(16187, 93146)"
320,0.00011411119647539159,-0.00242424242424244,"(59791, 14352)"
398,0.00014526949736756722,-0.00242424242424244,"(10486, 93735)"
397,0.00740884916885054,-0.00242424242424244,"(35577, 32096)"
42,0.017884820441003035,-0.00242424242424244,"(55158, 35327)"
238,0.002314198611049173,-0.00242424242424244,"(6650, 51348)"
340,0.008794601431518723,-0.00242424242424244,"(34546, 12689)"
364,0.0005472003145228499,-0.00242424242424244,"(36152, 38182)"
18,0.00822796991172664,-0.00242424242424244,"(48687, 38718)"
153,5.064187505041118e-05,-0.00242424242424244,"(18605, 9089)"
188,0.0019960123469652258,-0.00242424242424244,"(71278, 40615)"
338,0.008353697308118496,-0.00242424242424244,"(59385, 91191)"
272,0.0006312085221383268,-0.00242424242424244,"(40675, 56525)"
303,-0.0003366492634812035,-0.00242424242424244,"(20483, 81877)"
110,-0.0005927755929264755,-0.00242424242424244,"(11498, 41999)"
226,0.006993618446607258,-0.00242424242424244,"(82120, 41132)"
164,0.002700626946397,-0.00242424242424244,"(86444, 82715)"
333,0.00851084988469597,-0.00242424242424244,"(6493, 40598)"
67,0.004864210314456302,-0.00242424242424244,"(78468, 46127)"
262,0.0026397787701958053,-0.002424242424242551,"(26657, 90131)"
17,0.002711449027720886,-0.002424242424242551,"(4593, 19172)"
267,0.004477375958804208,-0.002424242424242551,"(39830, 38769)"
364,0.003679568884396328,-0.002424242424242551,"(36796, 71091)"
392,0.0008330980579983882,-0.002424242424242551,"(87092, 83087)"
306,0.0009552131087716131,-0.002424242424242551,"(50189, 44712)"
278,0.0046045186193555965,-0.002424242424242551,"(92984, 38816)"
308,0.0036704466147427783,-0.002424242424242551,"(15368, 66248)"
312,0.0055735047364573465,-0.002424242424242551,"(2397, 90943)"
270,0.00047230248624183235,-0.002424242424242551,"(82250, 30216)"
376,0.001744798780633855,-0.002424242424242551,"(76669, 58100)"
374,0.000878792974798287,-0.002424242424242551,"(1464, 79836)"
357,0.0014067660754994438,-0.002424242424242551,"(51373, 27425)"
167,0.002079659805639178,-0.002424242424242551,"(51145, 65614)"
250,0.00029084732461565066,-0.002424242424242551,"(62240, 6927)"
205,0.00757487158818379,-0.002424242424242551,"(67272, 30889)"
191,0.0003795833809268345,-0.002424242424242551,"(7907, 96564)"
190,0.004373629388908062,-0.002424242424242551,"(37477, 56031)"
385,0.0005626734409795164,-0.002424242424242551,"(4799, 11894)"
186,0.001856532848427711,-0.002424242424242551,"(34724, 92489)"
243,0.0020391131343865665,-0.002424242424242551,"(43318, 2827)"
219,0.000520492054817745,-0.002424242424242551,"(21390, 28754)"
108,0.000989507460225858,-0.002424242424242551,"(2228, 22068)"
182,0.0013017631095862126,-0.002424242424242551,"(52929, 69003)"
211,0.00012094957313149579,-0.002424242424242551,"(32678, 43581)"
20,0.0009940410618258788,-0.002424242424242551,"(86154, 96312)"
46,0.00017103768819237697,-0.002424242424242551,"(83447, 69290)"
165,0.0002609825608058114,-0.002424242424242551,"(36589, 72086)"
59,0.0028865077372490777,-0.002424242424242551,"(89574, 44895)"
75,0.00010805586106082954,-0.002424242424242551,"(9571, 76965)"
248,0.002314628928166418,-0.002424242424242551,"(45578, 83915)"
270,0.000548921504968658,-0.002424242424242551,"(36217, 15432)"
184,0.0014040019102837253,-0.002424242424242551,"(88513, 71653)"
306,0.0009711604300834398,-0.002424242424242551,"(92631, 63830)"
327,0.0032511240814091513,-0.002424242424242551,"(92480, 78859)"
250,0.0061946074709206544,-0.002424242424242551,"(59325, 11475)"
232,-1.5115013110023057e-06,-0.002424242424242551,"(47201, 70691)"
330,0.0002745035599190371,-0.002424242424242551,"(23217, 21043)"
294,0.0031728737111899608,-0.002424242424242551,"(9237, 84785)"
215,0.0004427527295015332,-0.002424242424242551,"(46394, 41060)"
321,0.004846802074798873,-0.002424242424242551,"(37740, 42990)"
58,0.0011269532436966878,-0.0028282828282828465,"(72022, 10340)"
0,0.0008352641565832764,-0.0028282828282828465,"(49301, 79872)"
161,0.0004910584523143968,-0.0028282828282828465,"(11692, 49602)"
323,0.018936253874391074,-0.0028282828282828465,"(48655, 64129)"
61,0.00340852557178542,-0.0028282828282828465,"(6396, 35189)"
295,0.014038312305776846,-0.0028282828282828465,"(17032, 57072)"
380,0.0037142945894404478,-0.0028282828282828465,"(15108, 49340)"
139,0.0008468297334534858,-0.0028282828282828465,"(49890, 37343)"
301,0.001176700303340078,-0.0028282828282828465,"(89780, 30208)"
327,3.183842179774188e-05,-0.0028282828282828465,"(85998, 70667)"
288,0.000595255385338167,-0.0028282828282828465,"(83476, 99153)"
17,0.03166975858810636,-0.0028282828282828465,"(39343, 85339)"
96,-3.27082824796987e-05,-0.0028282828282828465,"(7897, 2402)"
100,0.0007580969757774725,-0.0028282828282828465,"(92099, 95369)"
315,0.000947949281823568,-0.0028282828282828465,"(94699, 92735)"
339,0.0109120073704696,-0.0028282828282828465,"(13102, 80684)"
242,0.00755018185206055,-0.0028282828282828465,"(49854, 30002)"
353,0.000964551022252319,-0.0028282828282828465,"(50725, 38151)"
35,0.00018034420666251938,-0.0028282828282828465,"(27903, 10167)"
352,0.011324388582954287,-0.0028282828282828465,"(84540, 61883)"
258,0.003344067551272034,-0.0028282828282828465,"(27672, 73860)"
253,0.0005270349455484546,-0.0028282828282828465,"(85341, 68938)"
290,0.0005661816738044279,-0.0028282828282828465,"(3290, 5912)"
245,0.00142201049541546,-0.0028282828282828465,"(17224, 69721)"
0,0.00202778937949466,-0.0028282828282828465,"(53096, 36563)"
299,0.0008695698466165136,-0.0028282828282828465,"(9148, 22704)"
135,0.004581412563753329,-0.0028282828282828465,"(40430, 83233)"
192,-0.0008711916432109779,-0.0028282828282828465,"(65467, 42987)"
394,0.008081237448689577,-0.0028282828282828465,"(33131, 93771)"
166,0.006719899011420033,-0.0028282828282828465,"(51716, 28536)"
14,0.002417099914833132,-0.0028282828282828465,"(1692, 29589)"
18,0.00105006763757165,-0.0028282828282828465,"(53787, 29979)"
188,0.009892155172254946,-0.0028282828282828465,"(87610, 28753)"
371,-0.0003645047481600494,-0.0028282828282828465,"(43459, 62991)"
283,0.040042674937924516,-0.0028282828282828465,"(42293, 79323)"
304,0.00043460117632876383,-0.0028282828282828465,"(12539, 86774)"
124,0.0030502759889203535,-0.0028282828282828465,"(46378, 3755)"
256,0.005951687241870812,-0.0028282828282828465,"(98831, 53067)"
91,0.02045611562154734,-0.0028282828282828465,"(95354, 39873)"
295,0.0003439460994581478,-0.0028282828282828465,"(32299, 80498)"
55,0.01288601182481322,-0.0028282828282828465,"(6951, 30297)"
33,0.01291478989904779,-0.0028282828282828465,"(2865, 33554)"
183,-3.7852527499188104e-05,-0.0028282828282828465,"(33119, 25121)"
195,0.006934539834691639,-0.0028282828282828465,"(23533, 7102)"
188,0.0015391807401553825,-0.0028282828282828465,"(418, 14450)"
140,0.0029648509449315685,-0.0028282828282828465,"(36347, 3271)"
9,0.0034185550482216664,-0.0028282828282828465,"(17842, 12135)"
129,0.0010980451535598512,-0.0028282828282828465,"(76961, 8291)"
42,7.96511016525614e-05,-0.0028282828282828465,"(58241, 16098)"
202,0.0004168970044986231,-0.0028282828282828465,"(59000, 22581)"
60,0.0003748962241840459,-0.0028282828282828465,"(89944, 84258)"
115,0.009426875790553402,-0.0028282828282828465,"(15874, 71530)"
119,0.0028797256914004365,-0.0028282828282828465,"(83625, 33687)"
137,0.008089371266880502,-0.0028282828282828465,"(39562, 74381)"
309,0.0007400021101354182,-0.0028282828282828465,"(72932, 90562)"
117,0.0010436307727757776,-0.0028282828282828465,"(9040, 57431)"
255,0.002006474189455598,-0.0028282828282828465,"(78766, 12256)"
82,0.005356577288043285,-0.0028282828282828465,"(3994, 12216)"
259,0.010061791490001443,-0.0028282828282828465,"(42770, 12495)"
137,0.0019941586682429013,-0.0028282828282828465,"(37970, 25685)"
326,0.018032552522728423,-0.003232323232323142,"(11632, 52045)"
312,0.0031340367223251786,-0.003232323232323142,"(15727, 21993)"
169,0.002069563008314429,-0.003232323232323142,"(71217, 55637)"
198,0.01798897434232727,-0.003232323232323253,"(36692, 71580)"
192,0.0009609532406857357,-0.003232323232323253,"(16828, 31578)"
269,-0.00011660392590587265,-0.003232323232323364,"(62919, 11191)"
2,0.0009891022884790934,-0.003232323232323364,"(25493, 8922)"
5,0.002882896573692534,-0.003232323232323364,"(34542, 56214)"
358,0.004853849014671785,-0.003232323232323364,"(72503, 51985)"
366,0.0007307845084400799,-0.003232323232323364,"(596, 46791)"
1,0.0003278375705560166,-0.003232323232323364,"(48906, 68083)"
281,0.003818873054050903,-0.003232323232323364,"(74722, 69316)"
268,0.0010214971174221377,-0.003232323232323364,"(87558, 18914)"
342,0.008300212567939641,-0.003232323232323364,"(32163, 65315)"
32,0.0015257100081219888,-0.003232323232323364,"(23417, 55496)"
33,0.0010428781564125467,-0.003232323232323364,"(93436, 50629)"
316,0.0021925062246604676,-0.003232323232323364,"(82332, 34557)"
89,0.00165695286585546,-0.003232323232323364,"(29148, 28597)"
121,0.0011381298378689841,-0.003232323232323364,"(88752, 36014)"
391,0.0015399240637656575,-0.003232323232323364,"(92199, 33320)"
331,5.0834242049546674e-05,-0.003232323232323364,"(29523, 87687)"
187,0.0005699828984676858,-0.003232323232323364,"(70398, 71265)"
53,0.0071135525795059384,-0.003232323232323364,"(64177, 19133)"
384,0.001082754496729843,-0.003232323232323364,"(42886, 8491)"
159,0.0012784329794985616,-0.003232323232323364,"(33400, 51194)"
225,0.0030348699899298004,-0.003232323232323364,"(4671, 48763)"
160,0.0007683594286089224,-0.003232323232323364,"(3936, 38617)"
17,0.005673876636067943,-0.0036363636363635488,"(2885, 16258)"
243,0.00645872830360833,-0.0036363636363635488,"(16475, 12672)"
345,-0.0002147012347870625,-0.0036363636363636598,"(12014, 8745)"
239,-0.0004509498012369717,-0.0036363636363636598,"(6603, 73062)"
362,0.000694968691395681,-0.003636363636363771,"(7029, 69044)"
210,0.0007397969275290961,-0.003636363636363771,"(47594, 34118)"
214,0.0014025561927600294,-0.003636363636363771,"(61913, 95936)"
125,0.001553977347105967,-0.003636363636363771,"(4916, 23471)"
185,0.0028132372371548475,-0.003636363636363771,"(38529, 29508)"
38,0.0010813994062547905,-0.003636363636363771,"(30298, 35720)"
104,0.0026365667523064185,-0.003636363636363771,"(34411, 8269)"
322,-0.0003692555234178496,-0.003636363636363771,"(35716, 74256)"
341,0.0003166922930748495,-0.003636363636363771,"(91250, 3989)"
48,0.0004777979201909255,-0.003636363636363771,"(9941, 10764)"
346,0.0005814589544045345,-0.003636363636363771,"(9496, 91874)"
42,0.010298575618996136,-0.003636363636363771,"(1196, 64688)"
56,8.606554881110395e-05,-0.003636363636363771,"(54369, 71700)"
178,0.00036382771238441247,-0.003636363636363771,"(67022, 94020)"
108,0.0019268514305791629,-0.004040404040404066,"(92949, 74879)"
178,0.005228801141103245,-0.004040404040404066,"(76167, 45035)"
360,0.001196225593660033,-0.0040404040404041774,"(10773, 51247)"
231,3.964070697584643e-05,-0.0040404040404041774,"(91300, 19262)"
141,0.0020785538340060694,-0.0040404040404041774,"(28811, 97911)"
69,-0.00040864650627120414,-0.0040404040404041774,"(69306, 2265)"
381,0.009148165164282934,-0.004444444444444362,"(84203, 74901)"
9,0.010218706073890582,-0.004444444444444473,"(47788, 69863)"
23,0.0019620880539322483,-0.004444444444444473,"(97566, 85116)"
240,0.001101306534073948,-0.004444444444444473,"(4319, 40655)"
71,0.0023247255869131567,-0.004848484848484991,"(73873, 77383)"
127,0.00111723115527404,-0.004848484848484991,"(76469, 70431)"
203,0.00012253831323244535,-0.004848484848484991,"(7855, 84258)"
102,0.000816774050457103,-0.005252525252525397,"(56973, 64946)"
109,0.004574008724432532,-0.005252525252525397,"(67677, 56023)"
101,0.002142448259091767,-0.005656565656565693,"(95638, 42166)"
